ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	richFactor	BgRatio_num	GeneRatio_num
GO:0051650	establishment of vesicle localization	25/1400	193/28891	7.63792825841697e-06	0.000213529664741641	0.000143362074114206	Sar1a/Smpd3/Myo1d/Ndel1/Arfgap3/Steap3/Sec16b/Myo1b/Ap1s2/Wipi1/Tbc1d23/Ccdc186/Myo19/Sybu/Rab1a/Trip11/Sec16a/Vamp7/Ap3m1/Dync1i1/Cdk5/Myo6/Snap91/Cdh3/Syt4	25	0.129533678756477	193	25
GO:0035725	sodium ion transmembrane transport	23/1400	169/28891	7.66042965271077e-06	0.000213529664741641	0.000143362074114206	Atp2b4/Slc8a3/Ano6/Trpm4/Tpcn1/Atp1a1/Klhl24/Gper1/Snta1/Slc9a1/Atp1b3/Fxyd5/Scn3a/Slc6a4/Scn1b/Slc6a9/Fxyd1/Ptpn3/Scn2a/Slc9a4/Slc8a2/Hecw2/Fgf14	23	0.136094674556213	169	23
GO:0048638	regulation of developmental growth	41/1400	405/28891	7.76825868334761e-06	0.000215452654582646	0.000144653153798336	Sema3b/Mef2c/Serp1/Ndel1/Tbx2/Cdkn1a/Agt/Rps6kb1/Sema6a/Map1b/Igf2/Sh3pxd2b/Ptch1/Spag9/Vgll4/Pim1/Sema7a/Slc6a4/Fosl2/Kcnk2/Ptprs/Sema4b/Tnfrsf12a/Golga4/Sirt1/Ncam1/Gli1/Jarid2/Unc13a/Rnf157/H19/Cdk5/Sema5a/Chd7/Rufy3/Lpar3/Cpne5/Mtm1/Syt4/Cxadr/Sema4d	41	0.101234567901235	405	41
GO:0071498	cellular response to fluid shear stress	7/1400	17/28891	7.82646408392946e-06	0.000215987046137098	0.000145011939926381	Klf4/Mef2c/Xbp1/Klf2/Spp1/Hdac5/Ptgs2	7	0.411764705882353	17	7
GO:0046488	phosphatidylinositol metabolic process	21/1400	146/28891	7.89849575235273e-06	0.000216895821476736	0.000145622084272141	Pdgfa/Plcd1/Inpp5a/Inppl1/Pikfyve/Slc30a5/Plcg2/Lclat1/Inpp4a/Pi4k2b/Ttc7/Tmem150a/Plek/Pigx/Mppe1/Ttc7b/Dpm3/Slc27a1/Pgap3/Mtm1/Galr2	21	0.143835616438356	146	21
GO:0016242	negative regulation of macroautophagy	9/1400	30/28891	8.14514462045361e-06	0.000222567079850523	0.000149429720856442	Scfd1/Npc1/Rnf41/Lzts1/Sec22b/Nupr1/Tmem39a/Nrbp2/Mtm1	9	0.3	30	9
GO:0090090	negative regulation of canonical Wnt signaling pathway	20/1400	135/28891	8.21248232954013e-06	0.000222874161726797	0.000149635893121821	Cdh2/Lrp4/Notum/Egr1/Kremen1/Cthrc1/Wnt5b/Limd1/Dab2ip/Prickle1/Wnt11/Gli1/Tnn/Tle1/Nkd2/Ccdc88c/Dkk1/Frzb/Ptpro/Sfrp4	20	0.148148148148148	135	20
GO:0042116	macrophage activation	18/1400	113/28891	8.23674114908839e-06	0.000222874161726797	0.000149635893121821	Jak2/Tmem229b/Adgrf5/Plcg2/Ifngr1/Cd200/Jund/Rora/Sphk1/Pla2g4a/Myo18a/Dysf/Sbno2/Csf1r/Tlr4/Tnip2/Tlr2/Tlr6	18	0.15929203539823	113	18
GO:0043534	blood vessel endothelial cell migration	19/1400	124/28891	8.34442318208622e-06	0.000224691822286565	0.000150856255586209	Atp2b4/Srpx2/Klf4/Mef2c/Tgfb1/Scarb1/Fbxw7/Nr4a1/Igf2/Hdac9/Egr3/Cib1/Hdac5/Ptgs2/Efna1/Mia3/Sirt1/Rgcc/Angpt2	19	0.153225806451613	124	19
GO:1903555	regulation of tumor necrosis factor superfamily cytokine production	27/1400	219/28891	8.53400334826107e-06	0.000228686553491807	0.000153538285513082	Jak2/Tgfb1/Ptprj/Spon2/Selenos/Tbc1d23/Plcg2/Arfgef2/Ifngr1/Lrrfip2/Ptpn22/Fzd5/Gstp2/H2-K1/Gpnmb/Tspo/Sirt1/Selenok/Csf1r/Tlr4/Tlr2/H2-T23/Spn/Mc1r/Nr1h4/Tlr6/Cd300ld	27	0.123287671232877	219	27
GO:1902903	regulation of supramolecular fiber organization	40/1400	393/28891	8.78269793838607e-06	0.000234219353193402	0.000157252962074949	Mef2c/Fhod3/Gsn/Trpv4/Ppm1e/Cdc42ep3/Mapre3/Pde4dip/Capg/Rhpn2/Map1b/Prex1/Sh3pxd2b/Tmod1/Rnh1/Colgalt1/Carmil1/Map1a/Coro2b/Wnt11/Cib1/Fchsd2/Arfip2/Plek/Eln/Spef1/Cryab/Fhod1/Dysf/Rb1/Avil/Rgcc/Tlr2/Mylk3/Sema5a/Akap9/Arhgef10l/Tnxb/Sptb/Rp1	40	0.101781170483461	393	40
GO:0031330	negative regulation of cellular catabolic process	25/1400	195/28891	9.16667827918735e-06	0.000243289781888288	0.000163342773869377	Atp2b4/Timp1/Tent5a/Dap/Scfd1/Golga2/Npc1/Ctsa/Rnf41/Ptpn22/Lzts1/Nbas/Tob1/Sec22b/Bmf/Nupr1/Tmem39a/Mettl1/Tspo/Ptpn3/Nrbp2/Lepr/Rragd/Timp4/Mtm1	25	0.128205128205128	195	25
GO:0051961	negative regulation of nervous system development	24/1400	183/28891	9.3220181171334e-06	0.000245126280972177	0.000164575784365103	Sema3b/Lrp4/Tgfb1/Sema6a/Sema7a/Ptprs/Sema4b/Kctd11/Appl2/Gorasp1/Tspo/Wnt7b/Rb1/Mdga1/Tlr2/Pax6/Hes1/Cdk5/Sema5a/Rufy3/Dkk1/Mbp/Syt4/Sema4d	24	0.131147540983607	183	24
GO:0098659	inorganic cation import across plasma membrane	19/1400	125/28891	9.39856926500217e-06	0.000245126280972177	0.000164575784365103	Slc8a3/Trpm4/Trpv4/Slc31a1/Kcnh2/Atp1a1/Slc30a5/Slc9a1/Atp1b3/Slc12a4/Slc39a14/Iscu/Slc39a11/Slc12a6/Slc9a4/Slc8a2/Agtr1a/Slc12a8/Cacna1s	19	0.152	125	19
GO:0099587	inorganic ion import across plasma membrane	19/1400	125/28891	9.39856926500217e-06	0.000245126280972177	0.000164575784365103	Slc8a3/Trpm4/Trpv4/Slc31a1/Kcnh2/Atp1a1/Slc30a5/Slc9a1/Atp1b3/Slc12a4/Slc39a14/Iscu/Slc39a11/Slc12a6/Slc9a4/Slc8a2/Agtr1a/Slc12a8/Cacna1s	19	0.152	125	19
GO:1905476	negative regulation of protein localization to membrane	10/1400	38/28891	9.41263707356657e-06	0.000245126280972177	0.000164575784365103	Tgfb1/Abi3/Rhoq/Pkdcc/Lztfl1/Lrrc15/Tmem59/Tmbim1/Fzd9/Lyplal1	10	0.263157894736842	38	10
GO:1904062	regulation of monoatomic cation transmembrane transport	38/1400	367/28891	9.87375569281155e-06	0.000255933284243111	0.000171831518156258	Atp2b4/Tgfb1/Ano6/Oxsr1/Ehd3/Hrc/Kcnh2/Klhl24/Cacnb3/Gper1/Cd63/Plcg2/Snta1/Slc9a1/Atp1b3/Cemip/Fxyd5/Slc31a2/Ptpn22/Grin2d/Lyn/Iscu/Scn1b/Cracr2a/Zfas1/Slc36a2/Fxyd1/Dysf/Ptpn3/Kcnab3/Cdk5/Chd7/Akap9/Agtr1a/Hecw2/Galr2/Stac2/Fgf14	38	0.103542234332425	367	38
GO:1903008	organelle disassembly	20/1400	137/28891	1.02833409791842e-05	0.000265000204338747	0.000177918974305786	Optn/Snx7/Prkaa2/Golga2/Fbxw7/Wipi1/Retreg2/Stx5a/Rnf41/Gabarap/Uba5/Arfip2/Ddrgk1/Ufc1/Tspo/Wdr45/Ufl1/Ascc3/Ufm1/Bnip3	20	0.145985401459854	137	20
GO:0044242	cellular lipid catabolic process	28/1400	234/28891	1.03554774118203e-05	0.000265000204338747	0.000177918974305786	Bglap2/Smpd3/Idh1/Cyp26b1/Scarb1/Lpin3/Plcg2/Hexa/Lpin1/Neu1/Amacr/Gpcpd1/Pla2g4a/Abhd12/Dagla/Enpp2/Plb1/Lipc/Aldh1l2/Nudt7/Abcd2/Galc/Neu2/Pck2/Bdh2/Smpdl3a/Cyp4f13/Bco2	28	0.11965811965812	234	28
GO:0030336	negative regulation of cell migration	34/1400	313/28891	1.04052264852087e-05	0.000265000204338747	0.000177918974305786	Atp2b4/Timp1/Klf4/Mef2c/Tgfb1/Abr/Ptprj/Ndrg4/Reck/Cd63/Chrd/Flcn/Osbpl8/Rnf41/Cd200/Dcn/Ptprm/Dab2ip/Wnt11/Padi2/Gstp2/Hdac5/Mia3/Mitf/Dusp3/Tnn/Svbp/Rgcc/Srgap1/Has1/Ptprr/Cd300a/Hoxa7/Angpt2	34	0.108626198083067	313	34
GO:0070588	calcium ion transmembrane transport	37/1400	354/28891	1.04146465739764e-05	0.000265000204338747	0.000177918974305786	Atp2b4/Slc8a3/Itpr3/Tgfb1/Ano6/Plcd1/Trpm4/Trpv4/Tpcn1/Ehd3/Hrc/Cacnb3/Gper1/Plcg2/Atp2b1/Slc9a1/Micu1/Cemip/Ptpn22/Atp2a3/Grin2d/Lyn/Mcur1/Ibtk/Slc25a25/Cracr2a/Mcoln1/Zfas1/Dysf/Cdk5/Chd7/Slc8a2/Agtr1a/Cacna1s/Atp2a1/Stac2/Fgf14	37	0.104519774011299	354	37
GO:0031589	cell-substrate adhesion	38/1400	368/28891	1.05072475127786e-05	0.000266135625357913	0.000178681286710939	Itga10/Jak2/Ptprj/Agt/Dmp1/Mmp14/Cd63/Col1a1/Itgbl1/Hpse/Prex1/Epdr1/Carmil1/Coro2b/Fndc3b/Zfp469/Cib1/Rab1a/Adamts12/Spp1/Tnfrsf12a/Efna1/Smoc2/Dusp3/Enpp2/Lamc2/Tnn/Vwf/Cdk5/Tnxb/Bcan/Col13a1/Lims2/Itgb4/Hoxa7/Smoc1/Angpt2/Itga7	38	0.103260869565217	368	38
GO:0016358	dendrite development	35/1400	327/28891	1.07132388193798e-05	0.000270119707868635	0.000181356167191224	Mef2c/Cdk5r1/Lrp4/Vldlr/Camk2b/Neurl1a/Camk2a/Eef2k/Arf4/Map1b/Prex1/Mef2a/Lzts1/Map1a/Mapk6/Dab2ip/Prickle1/Pak4/Ptprs/Dvl1/Cyth2/Vamp7/Gorasp1/Arc/Efna1/Pacsin1/Abl2/Cdk5/Myo6/Rapgef4/Ngef/Hecw2/Celsr2/Sema4d/Mgarp	35	0.107033639143731	327	35
GO:1904376	negative regulation of protein localization to cell periphery	9/1400	31/28891	1.0984562214979e-05	0.000275707541205831	0.000185107792886858	Tgfb1/Abi3/Rhoq/Pkdcc/Lztfl1/Lrrc15/Tmem59/Tmbim1/Lyplal1	9	0.290322580645161	31	9
GO:0001933	negative regulation of protein phosphorylation	36/1400	342/28891	1.16704790839415e-05	0.000291604267921728	0.000195780725457492	Slc8a3/Gadd45b/Tgfb1/Cdkn1a/Ptprj/Inppl1/Agt/Ppm1e/Heg1/Hmgcr/Dnajc10/Cdk5rap3/Xdh/Ptpn22/Spag9/Dab2ip/Lyn/Ibtk/Dbndd2/Shb/Cib1/Gstp2/Dvl1/Prr5l/Mical1/Sirt1/Rb1/Dusp3/Rgs14/Pax6/Dkk1/Cd300a/Cadm1/Ptpro/Sema4d/Lax1	36	0.105263157894737	342	36
GO:0061709	reticulophagy	7/1400	18/28891	1.22702487910689e-05	0.000305215560735692	0.000204919236359697	Snx7/Retreg2/Uba5/Ddrgk1/Ufc1/Ufl1/Ufm1	7	0.388888888888889	18	7
GO:1902074	response to salt	36/1400	343/28891	1.24434357825631e-05	0.000308141688776238	0.000206883814843553	Atp2b4/Nt5e/Mef2c/Itpr3/Cdk5r1/Runx2/Alpl/Plcd1/Trpm4/Junb/Egr1/Anxa5/Prkaa2/Plcg2/Sec31a/Rasgrp2/Mef2a/Ptch1/Jund/Pla2g4a/Hdac5/Tspo/Mcoln1/Ufl1/Ncam1/Tgm2/Fosb/Fos/Cdk5/Kcnma1/Cpne5/Aqp2/Slc13a5/Syt8/Syt4/Dlg2	36	0.104956268221574	343	36
GO:1901879	regulation of protein depolymerization	16/1400	95/28891	1.25359676466554e-05	0.000309053389048877	0.000207495922965458	Gsn/Trpv4/Capg/Map1b/Tmod1/Carmil1/Map1a/Cib1/Plek/Spef1/Dysf/Avil/Sema5a/Nes/Sptb/Rp1	16	0.168421052631579	95	16
GO:0071674	mononuclear cell migration	25/1400	199/28891	1.30866881964663e-05	0.000321202917813267	0.000215653017415452	Spns2/Tgfb1/Ano6/Trpm4/Ptprj/Trpv4/Lgals3/Oxsr1/Cd200/Akirin1/Lyn/Padi2/Mia3/Creb3/Jam2/Stk10/Selenok/Abl2/Csf1r/Pdgfd/Hsd3b7/Spn/Rarres2/Cadm1/Ptpro	25	0.125628140703518	199	25
GO:0051235	maintenance of location	38/1400	373/28891	1.42731535217974e-05	0.000348780540023834	0.000234168407883697	Kdelr3/Itpr3/Tgfb1/Plcd1/Gsn/Scarb1/Hrc/Kdelr2/Gper1/Insig2/Chrd/Plcg2/Osbpl8/Golph3/Sun1/Cemip/Npc1/Hexa/Aup1/Ptprm/Myzap/B4galnt1/Lyn/Ibtk/Kdelr1/Hilpda/Tspo/Creb3/Mcoln1/Sirt1/Dysf/Cdk5/Chd7/Akap9/Bdh2/Cacna1s/Atp2a1/Soat2	38	0.101876675603217	373	38
GO:1904035	regulation of epithelial cell apoptotic process	19/1400	129/28891	1.49171985424794e-05	0.000362919738224269	0.000243661350153704	Jak2/Tmf1/Tgfb1/Xbp1/Ano6/Gsn/Gper1/Prkaa2/Npc1/Pak4/Wnt11/Nupr1/Rb1/Abl2/Tnip2/Sort1/Rgcc/Sema5a/Sfrp4	19	0.147286821705426	129	19
GO:1902547	regulation of cellular response to vascular endothelial growth factor stimulus	8/1400	25/28891	1.53777489895962e-05	0.000370971031477268	0.000249066922730461	Atp2b4/Cd63/Sema6a/Xdh/Dcn/Dab2ip/Adamts12/Smoc2	8	0.32	25	8
GO:0009991	response to extracellular stimulus	44/1400	460/28891	1.53910672274076e-05	0.000370971031477268	0.000249066922730461	Cfh/Bglap2/Bglap/Nuak1/Alpl/Xbp1/Cdkn1a/Trpv4/Sec13/Eif2ak3/Rnase4/Fnip1/Dap/Rps6kb1/Bglap3/Prkaa2/Wipi1/Flcn/Klf10/Gabarap/Pim1/Bmf/Jmy/Spp1/Appl2/Nucb2/Nr4a2/Map3k5/Slc25a25/Wdr45/Sirt1/Higd1a/Cpeb4/Mlx/Bcas3/Atf3/Fos/Clic5/Vdr/Pck2/F7/Aqp2/Nr1h4/Rragd	44	0.0956521739130435	460	44
GO:0043001	Golgi to plasma membrane protein transport	10/1400	40/28891	1.54487665893725e-05	0.000370971031477268	0.000249066922730461	Optn/Rab31/Gga2/Golph3/Pkdcc/Blzf1/Vamp7/Golga4/Gga3/Lyplal1	10	0.25	40	10
GO:0010038	response to metal ion	34/1400	320/28891	1.66043828566107e-05	0.00039700220562767	0.000266544040592961	Smpd3/Mef2c/Itpr3/Aqp1/Camk2b/Plcd1/Gsn/Junb/Slc30a5/Anxa5/Prkaa2/Plcg2/Sec31a/Xdh/Npc1/Rasgrp2/Hvcn1/Mef2a/Jund/Abcb6/Pla2g4a/Mcoln1/Ncam1/Fosb/Fos/Kcnma1/Bnip3/Cpne5/Aqp2/Slc13a5/Fbp1/Syt8/Syt4/Dlg2	34	0.10625	320	34
GO:0042391	regulation of membrane potential	46/1400	491/28891	1.68913893653194e-05	0.000400423179225212	0.000268840854344937	Mef2c/Slc8a3/Ano6/Trpm4/Kcnn4/Agt/Ehd3/Dmpk/Kcnh2/Atp1a1/Cacnb3/Sh3gl1/Snta1/Slc9a1/Atp1b3/Scn3a/Dcn/Grin2d/Arl6ip5/Slc6a4/Kcnk2/Dvl1/Pycr1/Scn1b/Tspo/Fxyd1/Pias3/Ctns/Kcnk6/Ptpn3/Cdk5/Akap9/Rapgef4/Kcnma1/Scn2a/Bnip3/Npas4/Slc8a2/Igsf9b/Ano1/Cxadr/Chrna1/Kcnk10/Bco2/Fgf14/Ctnna3	46	0.0936863543788187	491	46
GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	13/1400	67/28891	1.68956157223811e-05	0.000400423179225212	0.000268840854344937	Creb3l1/Xbp1/Eif2ak3/Selenos/Dnajc10/Atp2a3/Dab2ip/Map3k5/Creb3/Sirt1/Herpud1/Selenok/Atp2a1	13	0.194029850746269	67	13
GO:0048659	smooth muscle cell proliferation	25/1400	202/28891	1.69640250798494e-05	0.000400423179225212	0.000268840854344937	Klf4/Frs2/Smpd3/Mef2c/Jak2/Tgfb1/Cdkn1a/Ndrg4/Spon2/Agt/Egr1/Rps6kb1/Gper1/Hmgcr/Ldlrap1/Nr4a3/Mef2d/Gstp2/Ptgs2/Map3k5/Ang/Tgm2/Tlr4/Pdgfd/Agtr1a	25	0.123762376237624	202	25
GO:0072599	establishment of protein localization to endoplasmic reticulum	11/1400	49/28891	1.76810703550931e-05	0.000415580073134329	0.000279017069207491	Sec61a1/Tram1/Sec61b/Srpr/Ssr3/Srprb/Ubl4a/Herpud1/Zfand2b/Sec61g/Folr2	11	0.224489795918367	49	11
GO:0051898	negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	12/1400	58/28891	1.79542387408189e-05	0.000419538722830688	0.000281674874303791	Klf4/Ptprj/Gper1/Flcn/Xdh/Obscn/Dab2ip/Plekha1/Pik3ip1/Cib1/Sirt1/Mtm1	12	0.206896551724138	58	12
GO:0071496	cellular response to external stimulus	35/1400	335/28891	1.80007600565538e-05	0.000419538722830688	0.000281674874303791	Nuak1/Aqp1/Xbp1/Cdkn1a/Sec13/Eif2ak3/Rnase4/Fnip1/Atp1a1/Dap/Rps6kb1/Col1a1/Prkaa2/Wipi1/Flcn/Klf10/Gabarap/Habp4/Pim1/Wnt11/Bmf/Jmy/Nr4a2/Map3k5/Wdr45/Sirt1/Higd1a/Cpeb4/Mlx/Atf3/Fos/Vdr/Aqp2/Nr1h4/Rragd	35	0.104477611940299	335	35
GO:0006614	SRP-dependent cotranslational protein targeting to membrane	7/1400	19/28891	1.86143351564722e-05	0.000432023920974691	0.00029005733443558	Sec61a1/Tram1/Sec61b/Srpr/Ssr3/Srprb/Zfand2b	7	0.368421052631579	19	7
GO:0071901	negative regulation of protein serine/threonine kinase activity	17/1400	109/28891	1.93566001738013e-05	0.000447379421516982	0.000300366892170653	Slc8a3/Cdkn1a/Ptprj/Inppl1/Agt/Heg1/Hmgcr/Cdk5rap3/Ptpn22/Dab2ip/Lyn/Gstp2/Sirt1/Rb1/Rgs14/Cd300a/Lax1	17	0.155963302752294	109	17
GO:0050905	neuromuscular process	25/1400	204/28891	2.00981907484027e-05	0.000462591967142697	0.000310580471141511	Cfh/Slc8a3/Camk2b/Abr/Dmpk/Ap1s2/Nr4a1/Hexa/Map1a/Grin2d/Nr4a3/Tpp1/Uba5/Bace1/Dvl1/Abl2/Clic5/Kcnma1/Cln8/Tnnc2/Gbx1/Atp2a1/Chrna1/Stac2/Fgf14	25	0.122549019607843	204	25
GO:0050920	regulation of chemotaxis	28/1400	243/28891	2.0922975310173e-05	0.000479585719196402	0.000321989937570213	Sema3b/Tgfb1/Ano6/Robo2/Ptprj/Trpv4/Oxsr1/Sema6a/Akirin1/Sema7a/Lyn/Mtus1/Padi2/Gstp2/Sema4b/Creb3/Dysf/Smoc2/Dusp3/Csf1r/Pdgfd/Sema5a/F7/Dapk2/Rarres2/Angpt2/Pgf/Sema4d	28	0.11522633744856	243	28
GO:0007612	learning	24/1400	192/28891	2.10187001029366e-05	0.000479797240621355	0.000322131951328523	Ptgs1/Specc1/Slc8a3/Ift20/Ndrg4/Agt/Ap1s2/Hmgcr/Chrd/Arf4/Map1a/Brsk1/Ptgs2/Ctns/Abl2/Ric8a/Pde1b/Rgs14/Tlr2/Cdk5/Npas4/Cln8/Slc8a2/Dkk1	24	0.125	192	24
GO:0010666	positive regulation of cardiac muscle cell apoptotic process	8/1400	26/28891	2.12698346062765e-05	0.000481566418616391	0.000323319762994657	Agt/Camk2a/Hmgcr/Fbxo32/Map3k5/Zfas1/Bnip3/Fndc1	8	0.307692307692308	26	8
GO:1902993	positive regulation of amyloid precursor protein catabolic process	8/1400	26/28891	2.12698346062765e-05	0.000481566418616391	0.000323319762994657	Ifngr1/Lyn/Ranbp9/Efna1/Abca2/Slc2a13/Spon1/Efna3	8	0.307692307692308	26	8
GO:0030042	actin filament depolymerization	12/1400	59/28891	2.15514707232851e-05	0.00048595938252871	0.000326269163110752	Gsn/Mical3/Capg/Tmod1/Carmil1/Mical2/Plek/Mical1/Avil/Sema5a/Aqp2/Sptb	12	0.203389830508475	59	12
GO:0030308	negative regulation of cell growth	25/1400	205/28891	2.18539086493041e-05	0.00049078393229834	0.000329508326448915	Cgref1/Sema3b/Tgfb1/P3h1/Cdkn1a/Ptprj/Rerg/Agt/Sema6a/Spag9/Vgll4/Sema7a/Dab2ip/Sh3bp4/St7l/Ptprs/Wnt11/Sema4b/Cryab/Rb1/Cdk5/Sema5a/Fbp1/Frzb/Sema4d	25	0.121951219512195	205	25
GO:0007224	smoothened signaling pathway	22/1400	168/28891	2.21331859292163e-05	0.000493063382929168	0.00033103873099796	Runx2/Ift20/Glis2/Chsy1/Wnt10b/Chrd/Ptch1/Rora/Boc/Kif7/Dyrk2/Kctd11/Map3k10/Wnt7b/Rb1/Gli1/Pax6/Hes1/Intu/Scube2/Scube1/Kctd21	22	0.130952380952381	168	22
GO:2000377	regulation of reactive oxygen species metabolic process	22/1400	168/28891	2.21331859292163e-05	0.000493063382929168	0.00033103873099796	Tgfb1/Cdkn1a/Agt/Pikfyve/Plcg2/Arf4/Xdh/Hvcn1/Rnf41/Ier3/Cryab/Tspo/Hbp1/Sirt1/Ctns/Tlr4/Abcd2/Bnip3/Mpv17l/Agtr1a/Tlr6/Bco2	22	0.130952380952381	168	22
GO:0072593	reactive oxygen species metabolic process	29/1400	257/28891	2.23108652508719e-05	0.000495033478186347	0.000332361436874042	Ncf1/Tgfb1/Cdkn1a/Agt/Pikfyve/Plcg2/Arf4/Prex1/Xdh/Hvcn1/Sh3pxd2b/Rnf41/Ier3/Sh3pxd2a/Cryab/Tspo/Hbp1/Sirt1/Ctns/Fancc/Tlr4/Abcd2/Bnip3/Mpv17l/Agtr1a/Mpo/Tlr6/Bco2/Inava	29	0.11284046692607	257	29
GO:0048660	regulation of smooth muscle cell proliferation	24/1400	193/28891	2.29189280571879e-05	0.000504489261639767	0.000338709972708149	Klf4/Frs2/Smpd3/Mef2c/Jak2/Tgfb1/Cdkn1a/Ndrg4/Agt/Egr1/Rps6kb1/Gper1/Hmgcr/Ldlrap1/Nr4a3/Mef2d/Gstp2/Ptgs2/Map3k5/Ang/Tgm2/Tlr4/Pdgfd/Agtr1a	24	0.124352331606218	193	24
GO:0051897	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	24/1400	193/28891	2.29189280571879e-05	0.000504489261639767	0.000338709972708149	Pdgfa/C1qtnf3/Jak2/Unc5b/Tgfb1/Plxnb1/Ptprj/Vav2/Agt/Gper1/Osbpl8/Hpse/Igf2/Mydgf/Dcn/Prr5l/Sirt1/Meis3/Csf1r/Pdgfd/Sema5a/F7/Mc1r/Sema4d	24	0.124352331606218	193	24
GO:0031668	cellular response to extracellular stimulus	30/1400	271/28891	2.34790839470407e-05	0.000514067378073124	0.000345140641906524	Nuak1/Xbp1/Cdkn1a/Sec13/Eif2ak3/Rnase4/Fnip1/Dap/Rps6kb1/Prkaa2/Wipi1/Flcn/Klf10/Gabarap/Pim1/Bmf/Jmy/Nr4a2/Map3k5/Wdr45/Sirt1/Higd1a/Cpeb4/Mlx/Atf3/Fos/Vdr/Aqp2/Nr1h4/Rragd	30	0.11070110701107	271	30
GO:0042593	glucose homeostasis	32/1400	298/28891	2.35394112187801e-05	0.000514067378073124	0.000345140641906524	Bglap2/Bglap/C1qtnf3/Xbp1/Trpm4/Ptprj/Trpv4/Rab11fip5/Adgrf5/Gper1/Hmgcr/Prkaa2/Ptch1/Slc39a14/Ccdc186/Fosl2/Stxbp3/Sybu/Appl2/Aspscr1/Sox4/Slc12a6/C2cd2l/Sirt1/Pax6/Gprc5b/Pck2/Lepr/Sh2b2/Ano1/Nr1h4/Hk3	32	0.10738255033557	298	32
GO:2000146	negative regulation of cell motility	34/1400	326/28891	2.44321701407383e-05	0.000531471559885002	0.000356825667525004	Atp2b4/Timp1/Klf4/Mef2c/Tgfb1/Abr/Ptprj/Ndrg4/Reck/Cd63/Chrd/Flcn/Osbpl8/Rnf41/Cd200/Dcn/Ptprm/Dab2ip/Wnt11/Padi2/Gstp2/Hdac5/Mia3/Mitf/Dusp3/Tnn/Svbp/Rgcc/Srgap1/Has1/Ptprr/Cd300a/Hoxa7/Angpt2	34	0.104294478527607	326	34
GO:0043588	skin development	35/1400	340/28891	2.46181402154308e-05	0.000533425092871073	0.000358137253627443	Ptgs1/Klf4/Pdgfa/Lrp4/Dlx3/Cdkn1a/Cyp26b1/Wnt10b/Col1a1/Slc39a7/Hpse/Col5a1/Slc2a10/Col1a2/Col5a2/Scd1/Grhl3/Abcb6/Fosl2/Wnt10a/Ptgs2/Runx3/Adamts2/Lgr4/Ubn1/Pax6/Vdr/Pou2f3/Intu/Krt80/Dkk1/Krt14/Cdh3/Itgb4/Hoxa7	35	0.102941176470588	340	35
GO:0009225	nucleotide-sugar metabolic process	9/1400	34/28891	2.50576492384664e-05	0.000540835721111957	0.000363112688944067	Pgm3/Gmppb/Cmas/Ugdh/Gne/Entpd5/Uap1l1/Gnpda1/Gfpt2	9	0.264705882352941	34	9
GO:0033500	carbohydrate homeostasis	32/1400	299/28891	2.51603262996363e-05	0.00054094701544218	0.000363187411049013	Bglap2/Bglap/C1qtnf3/Xbp1/Trpm4/Ptprj/Trpv4/Rab11fip5/Adgrf5/Gper1/Hmgcr/Prkaa2/Ptch1/Slc39a14/Ccdc186/Fosl2/Stxbp3/Sybu/Appl2/Aspscr1/Sox4/Slc12a6/C2cd2l/Sirt1/Pax6/Gprc5b/Pck2/Lepr/Sh2b2/Ano1/Nr1h4/Hk3	32	0.107023411371237	299	32
GO:0042063	gliogenesis	39/1400	397/28891	2.53679533427392e-05	0.000543305162904148	0.000364770652008174	Gpc1/Rras2/Cspg4/Slc8a3/Cdh2/Cdk5r1/Tgfb1/Ptprj/Agt/Hapln1/Hapln4/Cnp/Ifngr1/Sun1/Mxra8/Dab2ip/Lyn/Nab1/Sox4/Tspo/Ufl1/Rb1/Enpp2/Abl2/Csf1r/Tlr4/Tlr2/Pax6/Hes1/Cdk5/Syne2/Abca2/Myrf/Bcan/Lepr/Ano1/Itgb4/Sox8/Lgi4	39	0.0982367758186398	397	39
GO:0006893	Golgi to plasma membrane transport	12/1400	60/28891	2.57602084373712e-05	0.000546249473978809	0.000366747438432728	Optn/Rab31/Gga2/Arfgef2/Golph3/Pkdcc/Blzf1/Sec16a/Vamp7/Golga4/Gga3/Lyplal1	12	0.2	60	12
GO:0043244	regulation of protein-containing complex disassembly	19/1400	134/28891	2.58008585149536e-05	0.000546249473978809	0.000366747438432728	Gsn/Trpv4/Capg/Map1b/Tom1/Tmod1/Carmil1/Map1a/Cib1/Tmem39a/Plek/Spef1/Dysf/Avil/Sema5a/Nes/Bnip3/Sptb/Rp1	19	0.141791044776119	134	19
GO:2000027	regulation of animal organ morphogenesis	19/1400	134/28891	2.58008585149536e-05	0.000546249473978809	0.000366747438432728	Pdgfa/Frs2/Tnfrsf11b/Runx2/Tgfb1/Robo2/Agt/Cthrc1/Grhl3/Prickle1/Wnt11/Wnt10a/Dvl1/Wnt7b/Abl2/Lgr4/Dkk1/Agtr1a/Sox8	19	0.141791044776119	134	19
