ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	richFactor	BgRatio_num	GeneRatio_num
GO:0033047	regulation of mitotic sister chromatid segregation	27/582	58/28891	1.31457463387097e-30	1.5416052260449e-28	1.14253926215528e-28	Incenp/Birc5/Ndc80/Cdc20/Bub1b/Nuf2/Plk1/Cdca8/Cenpe/Aurkb/Rad21/Bub1/Spc24/Mad2l1/Cdk1/Fbxo5/Ccnb1/Knl1/Spc25/Spdl1/Trip13/Haspin/Kntc1/Gen1/Ttk/Cep192/Zwilch	27	0.46551724137931	58	27
GO:1902100	negative regulation of metaphase/anaphase transition of cell cycle	26/582	53/28891	2.72694387156188e-30	3.03389986120693e-28	2.24853266602471e-28	Incenp/Birc5/Ndc80/Cdc20/Bub1b/Nuf2/Plk1/Cdca8/Cenpe/Aurkb/Rad21/Bub1/Spc24/Mad2l1/Fbxo5/Ccnb1/Knl1/Spc25/Spdl1/Trip13/Haspin/Kntc1/Gen1/Ttk/Cep192/Zwilch	26	0.490566037735849	53	26
GO:1905819	negative regulation of chromosome separation	26/582	53/28891	2.72694387156188e-30	3.03389986120693e-28	2.24853266602471e-28	Incenp/Birc5/Ndc80/Cdc20/Bub1b/Nuf2/Plk1/Cdca8/Cenpe/Aurkb/Rad21/Bub1/Spc24/Mad2l1/Fbxo5/Ccnb1/Knl1/Spc25/Spdl1/Trip13/Haspin/Kntc1/Gen1/Ttk/Cep192/Zwilch	26	0.490566037735849	53	26
GO:0010965	regulation of mitotic sister chromatid separation	27/582	60/28891	4.24486635109478e-30	4.60461877435006e-28	3.41264913226172e-28	Ube2c/Incenp/Birc5/Ndc80/Cdc20/Bub1b/Nuf2/Plk1/Cdca8/Cenpe/Aurkb/Rad21/Bub1/Spc24/Mad2l1/Fbxo5/Ccnb1/Knl1/Spc25/Spdl1/Trip13/Haspin/Kntc1/Gen1/Ttk/Cep192/Zwilch	27	0.45	60	27
GO:0031577	spindle checkpoint signaling	26/582	54/28891	5.16153828660128e-30	5.46241820135682e-28	4.0483952414806e-28	Incenp/Birc5/Ndc80/Cdc20/Bub1b/Nuf2/Plk1/Cdca8/Cenpe/Aurka/Aurkb/Bub1/Spc24/Mad2l1/Ccnb1/Knl1/Spc25/Spdl1/Trip13/Haspin/Kntc1/Gen1/Ttk/Cep192/Stil/Zwilch	26	0.481481481481481	54	26
GO:0045839	negative regulation of mitotic nuclear division	27/582	61/28891	7.47454140625322e-30	7.72191313374588e-28	5.7229884702014e-28	Incenp/Birc5/Ndc80/Cdc20/Bub1b/Nuf2/Plk1/Cdca8/Cenpe/Aurkb/Rad21/Bub1/Spc24/Mad2l1/Fbxo5/Ccnb1/Knl1/Spc25/Spdl1/Trip13/Haspin/Kntc1/Gen1/Ttk/Cep192/Zwilch/Chek1	27	0.442622950819672	61	27
GO:0051303	establishment of chromosome localization	33/582	109/28891	9.40937091263608e-30	9.4947117185879e-28	7.03687347321989e-28	Kifc1/Racgap1/Incenp/Birc5/Ndc80/Knstrn/Kif2c/Nuf2/Kif22/Cdca8/Cenpe/Fam83d/Aurkb/Spc24/Cdca5/Cenpf/Nek2/Kif14/Ccnb1/Knl1/Spc25/Kif18a/Ect2/Kifc5b/Spdl1/Spag5/Sgo1/Cenpq/Mis12/Pmf1/Dsn1/Cdt1/Nsl1	33	0.302752293577982	109	33
GO:0051306	mitotic sister chromatid separation	27/582	63/28891	2.23195415503589e-29	2.20101115425017e-27	1.63124879034322e-27	Ube2c/Incenp/Birc5/Ndc80/Cdc20/Bub1b/Nuf2/Plk1/Cdca8/Cenpe/Aurkb/Rad21/Bub1/Spc24/Mad2l1/Fbxo5/Ccnb1/Knl1/Spc25/Spdl1/Trip13/Haspin/Kntc1/Gen1/Ttk/Cep192/Zwilch	27	0.428571428571429	63	27
GO:0071174	mitotic spindle checkpoint signaling	25/582	51/28891	3.66727715694783e-29	3.53607012977703e-27	2.62070917297675e-27	Incenp/Birc5/Ndc80/Cdc20/Bub1b/Nuf2/Plk1/Cdca8/Cenpe/Aurkb/Bub1/Spc24/Mad2l1/Ccnb1/Knl1/Spc25/Spdl1/Trip13/Haspin/Kntc1/Gen1/Ttk/Cep192/Stil/Zwilch	25	0.490196078431373	51	25
GO:0050000	chromosome localization	33/582	115/28891	6.75998502104159e-29	6.37642934919554e-27	4.72580188541924e-27	Kifc1/Racgap1/Incenp/Birc5/Ndc80/Knstrn/Kif2c/Nuf2/Kif22/Cdca8/Cenpe/Fam83d/Aurkb/Spc24/Cdca5/Cenpf/Nek2/Kif14/Ccnb1/Knl1/Spc25/Kif18a/Ect2/Kifc5b/Spdl1/Spag5/Sgo1/Cenpq/Mis12/Pmf1/Dsn1/Cdt1/Nsl1	33	0.28695652173913	115	33
GO:0007088	regulation of mitotic nuclear division	33/582	119/28891	2.34596903162838e-28	2.16577864430543e-26	1.605136705851e-26	Ube2c/Incenp/Birc5/Pdgfrb/Ndc80/Cdc20/Mki67/Bub1b/Nuf2/Plk1/Cdca8/Cenpe/Aurkb/Rad21/Bub1/Spc24/Mad2l1/Nusap1/Fbxo5/Ccnb1/Knl1/Spc25/Cdca2/Spdl1/Trip13/Haspin/Kntc1/Gen1/Ttk/Bora/Cep192/Zwilch/Chek1	33	0.277310924369748	119	33
GO:0007094	mitotic spindle assembly checkpoint signaling	24/582	49/28891	4.92711139198744e-28	4.36300741425174e-26	3.23358223469852e-26	Incenp/Birc5/Ndc80/Cdc20/Bub1b/Nuf2/Plk1/Cdca8/Cenpe/Aurkb/Bub1/Spc24/Mad2l1/Ccnb1/Knl1/Spc25/Spdl1/Trip13/Haspin/Kntc1/Gen1/Ttk/Cep192/Zwilch	24	0.489795918367347	49	24
GO:0071173	spindle assembly checkpoint signaling	24/582	49/28891	4.92711139198744e-28	4.36300741425174e-26	3.23358223469852e-26	Incenp/Birc5/Ndc80/Cdc20/Bub1b/Nuf2/Plk1/Cdca8/Cenpe/Aurkb/Bub1/Spc24/Mad2l1/Ccnb1/Knl1/Spc25/Spdl1/Trip13/Haspin/Kntc1/Gen1/Ttk/Cep192/Zwilch	24	0.489795918367347	49	24
GO:0007091	metaphase/anaphase transition of mitotic cell cycle	30/582	95/28891	8.86361200763309e-28	7.691842500224e-26	5.70070203859349e-26	Ube2c/Tacc3/Incenp/Birc5/Ndc80/Cdc20/Bub1b/Nuf2/Plk1/Cdca8/Cenpe/Aurkb/Rad21/Bub1/Spc24/Mad2l1/Fbxo5/Ccnb1/Knl1/Spc25/Cdc6/Spdl1/Trip13/Haspin/Kntc1/Gen1/Ttk/Cep192/Cit/Zwilch	30	0.315789473684211	95	30
GO:0051784	negative regulation of nuclear division	27/582	71/28891	1.15345584760565e-27	9.81342141717822e-26	7.2730807315485e-26	Incenp/Birc5/Ndc80/Cdc20/Bub1b/Nuf2/Plk1/Cdca8/Cenpe/Aurkb/Rad21/Bub1/Spc24/Mad2l1/Fbxo5/Ccnb1/Knl1/Spc25/Spdl1/Trip13/Haspin/Kntc1/Gen1/Ttk/Cep192/Zwilch/Chek1	27	0.380281690140845	71	27
GO:0033045	regulation of sister chromatid segregation	31/582	106/28891	1.67493525551654e-27	1.39760462955505e-25	1.03581522380628e-25	Ube2c/Tacc3/Incenp/Birc5/Ndc80/Cdc20/Bub1b/Nuf2/Plk1/Cdca8/Cenpe/Aurkb/Rad21/Bub1/Spc24/Mad2l1/Cdk1/Fbxo5/Ccnb1/Knl1/Spc25/Cdc6/Spdl1/Trip13/Haspin/Kntc1/Gen1/Ttk/Cep192/Cit/Zwilch	31	0.292452830188679	106	31
GO:0007052	mitotic spindle organization	33/582	127/28891	2.43296644814427e-27	1.99181913556566e-25	1.47620903656023e-25	Tpx2/Kifc1/Racgap1/Tacc3/Incenp/Birc5/Stmn1/Ndc80/Cdc20/Prc1/Nuf2/Plk1/Kif11/Cdca8/Cenpe/Aurka/Aurkb/Kif4/Nek2/Ccnb1/Dlgap5/Spc25/Kif23/Kifc5b/Ckap5/Mybl2/Bora/Cep192/Stil/Ccsap/Cenph/Wdr62/Cenpj	33	0.259842519685039	127	33
GO:0044784	metaphase/anaphase transition of cell cycle	30/582	98/28891	2.5432531122308e-27	2.00639550072172e-25	1.48701210676844e-25	Ube2c/Tacc3/Incenp/Birc5/Ndc80/Cdc20/Bub1b/Nuf2/Plk1/Cdca8/Cenpe/Aurkb/Rad21/Bub1/Spc24/Mad2l1/Fbxo5/Ccnb1/Knl1/Spc25/Cdc6/Spdl1/Trip13/Haspin/Kntc1/Gen1/Ttk/Cep192/Cit/Zwilch	30	0.306122448979592	98	30
GO:2001251	negative regulation of chromosome organization	30/582	98/28891	2.5432531122308e-27	2.00639550072172e-25	1.48701210676844e-25	Top2a/Incenp/Birc5/Ndc80/Cdc20/Mcm2/Bub1b/Nuf2/Plk1/Cdca8/Cenpe/Aurkb/Rad21/Bub1/Spc24/Mad2l1/Fbxo5/Ccnb1/Knl1/Spc25/Spdl1/Trip13/Haspin/Kntc1/Gen1/Ttk/Pif1/Cep192/Recql4/Zwilch	30	0.306122448979592	98	30
GO:0006302	double-strand break repair	46/582	296/28891	3.55226771652801e-27	2.7523731467884e-25	2.03988305902125e-25	Mcm6/Mcm5/Mcm2/Mcm4/Rad51/Pola1/Foxm1/Lig1/Rad21/Cdca5/Fignl1/Brca1/Cdc45/Parpbp/Fancd2/Mcm3/Trip13/Mcm7/Nucks1/Gen1/Rad51ap1/Rad54l/Esco2/Rpa2/Rad54b/Mcm8/Brip1/Gins2/Timeless/Mms22l/Nsd2/Hmga2/Recql4/Eya1/Eme1/Ankle1/Fancb/Polq/Aunip/Mrnip/Dna2/Chek1/Slf1/Cdc7/Blm/Rad51b	46	0.155405405405405	296	46
GO:0008608	attachment of spindle microtubules to kinetochore	23/582	47/28891	6.61376878128545e-27	5.03458644596449e-25	3.73131368916474e-25	Racgap1/Incenp/Birc5/Ndc80/Knstrn/Kif2c/Nuf2/Cdca8/Cenpe/Aurkb/Spc24/Nek2/Ccnb1/Knl1/Spc25/Ect2/Spag5/Sgo1/Mis12/Pmf1/Dsn1/Cdt1/Nsl1	23	0.48936170212766	47	23
GO:0044786	cell cycle DNA replication	22/582	42/28891	1.17106160148662e-26	8.76075222215594e-25	6.49290960533871e-25	Mcm6/Tk1/Mcm5/Mcm2/Mcm4/Rad51/Pola1/Pcna/Lig1/Fbxo5/E2f8/Dbf4/Cdc45/Mcm3/Mcm7/Atad5/E2f7/Cdt1/Gins1/Dna2/Cdc7/Gins3	22	0.523809523809524	42	22
GO:0044839	cell cycle G2/M phase transition	35/582	156/28891	1.49240864947886e-26	1.09755273391335e-24	8.13435936513455e-25	Ccnb2/Birc5/Ndc80/Rrm1/Lmnb1/Plk1/Dtl/Ccna2/Aurkb/Foxm1/Rad21/Cdk1/Cenpf/Kif14/Fbxo5/Ccnb1/Brca1/Cdc25c/Pkmyt1/Bard1/Cdc6/Ticrr/Mastl/Clspn/Cdc25b/Atad5/Cit/Rnaseh2b/Mrnip/Chek1/Paxip1/Cdc7/Blm/Orc1/Rad51b	35	0.224358974358974	156	35
GO:0030071	regulation of mitotic metaphase/anaphase transition	28/582	90/28891	8.34849921454799e-26	6.03735634865395e-24	4.47450264920072e-24	Ube2c/Incenp/Birc5/Ndc80/Cdc20/Bub1b/Nuf2/Plk1/Cdca8/Cenpe/Aurkb/Rad21/Bub1/Spc24/Mad2l1/Fbxo5/Ccnb1/Knl1/Spc25/Cdc6/Spdl1/Trip13/Haspin/Kntc1/Gen1/Ttk/Cep192/Zwilch	28	0.311111111111111	90	28
GO:0051783	regulation of nuclear division	34/582	153/28891	1.11100226539511e-25	7.90268660581864e-24	5.85696621360147e-24	Ube2c/Incenp/Birc5/Pdgfrb/Ndc80/Cdc20/Mki67/Bub1b/Nuf2/Plk1/Cdca8/Cenpe/Aurkb/Rad21/Bub1/Spc24/Mad2l1/Nusap1/Fbxo5/Ccnb1/Knl1/Spc25/Cdca2/Spdl1/Trip13/Haspin/Kntc1/Gen1/Rad51ap1/Ttk/Bora/Cep192/Zwilch/Chek1	34	0.222222222222222	153	34
GO:1902099	regulation of metaphase/anaphase transition of cell cycle	28/582	93/28891	2.34476423882288e-25	1.64095677939556e-23	1.21617228346416e-23	Ube2c/Incenp/Birc5/Ndc80/Cdc20/Bub1b/Nuf2/Plk1/Cdca8/Cenpe/Aurkb/Rad21/Bub1/Spc24/Mad2l1/Fbxo5/Ccnb1/Knl1/Spc25/Cdc6/Spdl1/Trip13/Haspin/Kntc1/Gen1/Ttk/Cep192/Zwilch	28	0.301075268817204	93	28
GO:0051225	spindle assembly	30/582	123/28891	4.4016904297185e-24	3.03157694834104e-22	2.24681107147703e-22	Tpx2/Kifc1/Racgap1/Ccnb2/Incenp/Birc5/Ndc80/Cdc20/Prc1/Plk1/Aspm/Kif11/Cdca8/Cenpe/Aurka/Aurkb/Nek2/Fbxo5/Kif23/Kifc5b/Spag5/Mybl2/Haus4/Cep192/Stil/Ccsap/Haus3/Haus7/Haus6/Cenpj	30	0.24390243902439	123	30
GO:0061982	meiosis I cell cycle process	31/582	139/28891	1.42003770652448e-23	9.6274118884527e-22	7.13522235761891e-22	Top2a/Ccnb2/Birc5/Ndc80/Cdc20/Plk1/Rad51/Cenpe/Aurka/Fbxo5/Ndc1/Cks2/Cdc25c/Pkmyt1/Fancd2/Trip13/Haspin/Ccne1/Rad51ap1/Rad54l/Ccne2/Cdc25b/Rad54b/Chtf18/Brip1/Eme1/Ankle1/Psmc3ip/Espl1/Cenps/Mybl1	31	0.223021582733813	139	31
GO:0033260	nuclear DNA replication	19/582	37/28891	5.67270419732208e-23	3.78674823264316e-21	2.8064957607804e-21	Mcm6/Tk1/Mcm5/Mcm2/Mcm4/Rad51/Pola1/Pcna/Lig1/Dbf4/Cdc45/Mcm3/Mcm7/Atad5/Cdt1/Gins1/Dna2/Cdc7/Gins3	19	0.513513513513513	37	19
GO:0007098	centrosome cycle	30/582	135/28891	8.33256715710921e-23	5.47803165071165e-21	4.0599669322119e-21	Kifc1/Ndc80/Plk1/Ccnf/Kif11/Aurka/Nek2/Pclaf/Brca1/Ckap5/Sgo1/Gen1/Xpo1/Cntln/Haus4/Cep192/Nin/Trim37/Stil/Haus3/Plk4/Gadd45a/Haus7/Cep152/Cntrob/Haus6/Chek1/Cep72/Wdr62/Cenpj	30	0.222222222222222	135	30
GO:0006270	DNA replication initiation	18/582	33/28891	1.80316098301031e-22	1.16774858287787e-20	8.65460613212334e-21	Mcm6/Mcm5/Mcm2/Mcm4/Pola1/Prim1/Cdc6/Cdc45/Ticrr/Mcm3/Mcm7/Mcm10/Ccne1/Ccne2/Prim2/Cdt1/Gins3/Orc1	18	0.545454545454545	33	18
GO:0000724	double-strand break repair via homologous recombination	32/582	166/28891	3.24852183054038e-22	2.07284356216393e-20	1.53625916289487e-20	Mcm6/Mcm5/Mcm2/Mcm4/Rad51/Rad21/Fignl1/Brca1/Cdc45/Parpbp/Mcm3/Mcm7/Nucks1/Gen1/Rad51ap1/Rad54l/Rpa2/Rad54b/Mcm8/Gins2/Timeless/Mms22l/Recql4/Ankle1/Fancb/Polq/Aunip/Mrnip/Chek1/Cdc7/Blm/Rad51b	32	0.192771084337349	166	32
GO:0000725	recombinational repair	32/582	170/28891	7.00009947585292e-22	4.40194661242403e-20	3.26244147959278e-20	Mcm6/Mcm5/Mcm2/Mcm4/Rad51/Rad21/Fignl1/Brca1/Cdc45/Parpbp/Mcm3/Mcm7/Nucks1/Gen1/Rad51ap1/Rad54l/Rpa2/Rad54b/Mcm8/Gins2/Timeless/Mms22l/Recql4/Ankle1/Fancb/Polq/Aunip/Mrnip/Chek1/Cdc7/Blm/Rad51b	32	0.188235294117647	170	32
GO:0031023	microtubule organizing center organization	30/582	150/28891	2.16050999051902e-21	1.33920754983743e-19	9.92535040757233e-20	Kifc1/Ndc80/Plk1/Ccnf/Kif11/Aurka/Nek2/Pclaf/Brca1/Ckap5/Sgo1/Gen1/Xpo1/Cntln/Haus4/Cep192/Nin/Trim37/Stil/Haus3/Plk4/Gadd45a/Haus7/Cep152/Cntrob/Haus6/Chek1/Cep72/Wdr62/Cenpj	30	0.2	150	30
GO:0000086	G2/M transition of mitotic cell cycle	29/582	138/28891	2.328516451337e-21	1.42301871582412e-19	1.05465052021268e-19	Birc5/Rrm1/Lmnb1/Plk1/Dtl/Ccna2/Foxm1/Rad21/Cdk1/Cenpf/Kif14/Fbxo5/Ccnb1/Brca1/Cdc25c/Bard1/Cdc6/Ticrr/Mastl/Clspn/Cdc25b/Cit/Rnaseh2b/Mrnip/Chek1/Cdc7/Blm/Orc1/Rad51b	29	0.210144927536232	138	29
GO:1902749	regulation of cell cycle G2/M phase transition	27/582	120/28891	8.3289051395845e-21	5.01932213898016e-19	3.72000076044308e-19	Rrm1/Lmnb1/Plk1/Dtl/Rad21/Cdk1/Cenpf/Kif14/Fbxo5/Ccnb1/Brca1/Cdc25c/Pkmyt1/Bard1/Cdc6/Ticrr/Clspn/Cdc25b/Atad5/Rnaseh2b/Mrnip/Chek1/Paxip1/Cdc7/Blm/Orc1/Rad51b	27	0.225	120	27
GO:0140694	non-membrane-bounded organelle assembly	45/582	402/28891	1.20997635229691e-20	7.19190053783055e-19	5.33017700975785e-19	Tpx2/Kifc1/Racgap1/Ccnb2/Incenp/Birc5/Pdgfrb/Ndc80/Cdc20/Prc1/Plk1/Aspm/Kif11/Cdca8/Cenpe/Cenpa/Aurka/Aurkb/Nek2/Fbxo5/Dlgap5/Kif23/Kifc5b/Spag5/Kntc1/Mis12/Mybl2/Haus4/Cep192/Trim37/Stil/Ccsap/Haus3/Plk4/Haus7/Cep152/Cntrob/Cenpw/Pgm5/Haus6/Cenph/Cep72/Cenpk/Wdr62/Cenpj	45	0.111940298507463	402	45
GO:0007127	meiosis I	28/582	134/28891	1.34904194271575e-20	7.91012566141033e-19	5.86247956614028e-19	Top2a/Ccnb2/Birc5/Ndc80/Plk1/Rad51/Cenpe/Aurka/Fbxo5/Ndc1/Cks2/Fancd2/Trip13/Haspin/Ccne1/Rad51ap1/Rad54l/Ccne2/Cdc25b/Rad54b/Chtf18/Brip1/Eme1/Ankle1/Psmc3ip/Espl1/Cenps/Mybl1	28	0.208955223880597	134	28
GO:0051984	positive regulation of chromosome segregation	16/582	30/28891	6.72138317061221e-20	3.88854421030485e-18	2.88194043315372e-18	Incenp/Birc5/Ncaph/Cdca8/Cenpe/Aurkb/Ncapg2/Cdk1/Smc2/Smc4/Ncapg/Ccnb1/Rad18/Cdc6/Ncapd3/Ncapd2	16	0.533333333333333	30	16
GO:0051656	establishment of organelle localization	48/582	491/28891	1.80400468389292e-19	1.02994425308045e-17	7.63328851702615e-18	Kifc1/Racgap1/Tacc3/Incenp/Birc5/Ndc80/Lmnb1/Sdc1/Knstrn/Kif2c/Nuf2/Plk1/Kif22/Spry1/Cdca8/Cenpe/Cenpa/Fam83d/Aurkb/Spc24/Cdca5/Mad2l1/Nusap1/Cenpf/Nek2/Kif14/Ccnb1/Knl1/Spc25/Kif18a/Ect2/Kifc5b/Spdl1/Spag5/Sapcd2/Sgo1/Syk/Lmnb2/Cenpq/Mis12/Pmf1/Xpo1/Dsn1/Cdt1/Eya1/Syne2/Nsl1/Cnih2	48	0.0977596741344195	491	48
GO:0045132	meiotic chromosome segregation	24/582	100/28891	2.39220179798177e-19	1.34802124694063e-17	9.99067189724443e-18	Top2a/Ccnb2/Ndc80/Nuf2/Plk1/Ncaph/Aspm/Cenpe/Aurka/Smc2/Smc4/Fbxo5/Ndc1/Fancd2/Sgo1/Trip13/Haspin/Ncapd3/Ccne1/Ttk/Ccne2/Brip1/Psmc3ip/Espl1	24	0.24	100	24
GO:0010639	negative regulation of organelle organization	42/582	387/28891	7.71236494902792e-19	4.29025019408105e-17	3.17965923337116e-17	Tpx2/Top2a/Kifc1/Ckap2/Incenp/Birc5/Stmn1/Ndc80/Cdc20/Mcm2/Bub1b/Nuf2/Plk1/Ccnf/Cdca8/Cenpe/Aurkb/Rad21/Bub1/Spc24/Mad2l1/Fbxo5/Ccnb1/Knl1/Slit2/Spc25/Spdl1/Trip13/Eps8/Haspin/Kntc1/Gen1/Ttk/Pif1/Cep192/Trim37/Recql4/Gclc/Zwilch/Chek1/Kif24/Arhgap6	42	0.108527131782946	387	42
GO:0010389	regulation of G2/M transition of mitotic cell cycle	24/582	107/28891	1.3177721864729e-18	7.23773862924798e-17	5.36414927338401e-17	Rrm1/Lmnb1/Plk1/Dtl/Rad21/Cdk1/Cenpf/Kif14/Fbxo5/Ccnb1/Brca1/Cdc25c/Bard1/Cdc6/Ticrr/Clspn/Cdc25b/Rnaseh2b/Mrnip/Chek1/Cdc7/Blm/Orc1/Rad51b	24	0.224299065420561	107	24
GO:0006275	regulation of DNA replication	25/582	123/28891	3.18885856965933e-18	1.72955716671898e-16	1.28183722767227e-16	Pcna/Ccna2/Cdk1/Fbxo5/E2f8/Dbf4/Jade2/Ticrr/Jade1/Nucks1/Gmnn/Tipin/Esco2/Chtf18/Atad5/Timeless/E2f7/Rfc4/Rfc3/Cdt1/Dscc1/Rfc5/Dna2/Cdc7/Blm	25	0.203252032520325	123	25
GO:0006268	DNA unwinding involved in DNA replication	13/582	20/28891	5.36933276948889e-18	2.8762388749151e-16	2.13168441985556e-16	Mcm6/Mcm5/Mcm2/Mcm4/Rad51/Cdc45/Mcm3/Mcm7/Gins2/Gins1/Recql4/Gins3/Blm	13	0.65	20	13
GO:0032392	DNA geometric change	18/582	53/28891	7.73354520154209e-18	4.09217714993794e-16	3.03286015285123e-16	Mcm6/Top2a/Mcm5/Mcm2/Mcm4/Rad51/Cdc45/Mcm3/Mcm7/Pif1/Mcm8/Gins2/Gins1/Recql4/Zranb3/Ddx11/Gins3/Blm	18	0.339622641509434	53	18
GO:0032508	DNA duplex unwinding	17/582	46/28891	1.197930098895e-17	6.26243216759688e-16	4.64131446052534e-16	Mcm6/Top2a/Mcm5/Mcm2/Mcm4/Rad51/Cdc45/Mcm3/Mcm7/Pif1/Mcm8/Gins2/Gins1/Recql4/Ddx11/Gins3/Blm	17	0.369565217391304	46	17
GO:0090329	regulation of DNA-templated DNA replication	16/582	39/28891	1.47420972812364e-17	7.61499525039104e-16	5.64374776869389e-16	Pcna/Fbxo5/E2f8/Dbf4/Ticrr/Tipin/Chtf18/Timeless/E2f7/Rfc4/Rfc3/Cdt1/Dscc1/Rfc5/Cdc7/Blm	16	0.41025641025641	39	16
GO:1901989	positive regulation of cell cycle phase transition	24/582	120/28891	2.24146492033266e-17	1.14420191639099e-15	8.48009328992727e-16	Ube2c/Birc5/Rrm2/Rrm1/Cdc20/Lmnb1/Cenpe/Aurka/Dtl/Fam83d/Cdca5/Cdk1/Fbxo5/Ccnb1/Cdc25c/Dbf4/Trp63/Cdc25b/Stil/Atad5/Ezh2/Cdc7/Rad51b/Cenpj	24	0.2	120	24
GO:0007080	mitotic metaphase chromosome alignment	18/582	56/28891	2.40279866150734e-17	1.21229574328841e-15	8.98476121285791e-16	Kifc1/Incenp/Birc5/Ndc80/Kif2c/Nuf2/Kif22/Cdca8/Cenpe/Aurkb/Cdca5/Kif14/Ccnb1/Kif18a/Kifc5b/Spdl1/Mis12/Cdt1	18	0.321428571428571	56	18
GO:0034508	centromere complex assembly	14/582	27/28891	2.44846148679212e-17	1.22113498749322e-15	9.05027204131874e-16	Cenpe/Cenpa/Dlgap5/Nasp/Cenpn/Kntc1/Cenpp/Mis12/Oip5/Cenpi/Cenpw/Cenph/Mis18a/Cenpk	14	0.518518518518518	27	14
GO:0000281	mitotic cytokinesis	20/582	81/28891	1.31427401158834e-16	6.48026697304751e-15	4.80275969545739e-15	Racgap1/Ckap2/Incenp/Birc5/Stmn1/Kif20a/Plk1/Anln/Cdca8/Cenpa/Aurkb/Iqgap3/Nusap1/Cep55/Ect2/Kif23/Kif20b/Cit/Cntrob/Iqgap2	20	0.246913580246914	81	20
GO:0071103	DNA conformation change	18/582	61/28891	1.35269880809002e-16	6.59478666101417e-15	4.88763436867537e-15	Mcm6/Top2a/Mcm5/Mcm2/Mcm4/Rad51/Cdc45/Mcm3/Mcm7/Pif1/Mcm8/Gins2/Gins1/Recql4/Zranb3/Ddx11/Gins3/Blm	18	0.295081967213115	61	18
GO:1905820	positive regulation of chromosome separation	14/582	30/28891	1.67922186816464e-16	8.09571520662931e-15	6.00002667513799e-15	Ube2c/Incenp/Birc5/Cdc20/Ncaph/Cdca8/Cenpe/Aurkb/Ncapg2/Smc2/Smc4/Ncapg/Ncapd3/Ncapd2	14	0.466666666666667	30	14
GO:0045005	DNA-templated DNA replication maintenance of fidelity	17/582	54/28891	2.78119027186901e-16	1.3261081966637e-14	9.82826637427396e-15	Rad51/Pcna/Fam111a/Brca1/Bard1/Nucks1/Gen1/Pole/Tipin/Traip/Timeless/Mms22l/Eme1/Cenps/Dna2/Zranb3/Blm	17	0.314814814814815	54	17
GO:0051383	kinetochore organization	12/582	20/28891	4.34250859390673e-16	2.04805921619144e-14	1.51789058974657e-14	Ndc80/Nuf2/Cenpe/Cenpa/Smc2/Smc4/Dlgap5/Kntc1/Mis12/Cenpw/Cenph/Cenpk	12	0.6	20	12
GO:1902969	mitotic DNA replication	11/582	16/28891	8.05146222935544e-16	3.75648329173906e-14	2.78406532095992e-14	Mcm6/Tk1/Mcm2/Mcm4/Rad51/Pola1/Lig1/Cdc45/Mcm3/Gins1/Gins3	11	0.6875	16	11
GO:0034502	protein localization to chromosome	22/582	113/28891	8.85576189298884e-16	4.08778200571049e-14	3.0296027528646e-14	Bub1b/Plk1/Cenpa/Aurkb/Rad21/Cdk1/Knl1/Spdl1/Haspin/Kntc1/Cenpq/Ttk/Vrk1/Esco2/Rpa2/Mcm8/Mms22l/Lef1/Ezh2/Mrnip/Zwilch/Slf1	22	0.194690265486726	113	22
GO:0000910	cytokinesis	27/582	188/28891	1.43096917772596e-15	6.53576343384519e-14	4.84389012515546e-14	Racgap1/Ckap2/Incenp/Birc5/Stmn1/Prc1/Kif20a/Plk1/Anln/Cdca8/Cenpa/Aurka/Aurkb/Iqgap3/Nusap1/Kif14/Cep55/E2f8/Ect2/Kif23/Cdc6/Kif20b/Cdc25b/E2f7/Cit/Cntrob/Iqgap2	27	0.143617021276596	188	27
GO:1901976	regulation of cell cycle checkpoint	16/582	50/28891	1.56858669432913e-15	7.08968506947303e-14	5.25442143769244e-14	Incenp/Birc5/Ndc80/Rad51/Cdca8/Aurka/Aurkb/Mad2l1/Ccnb1/Knl1/Brca1/Bard1/Gen1/Rpa2/Rnaseh2b/Wdr76	16	0.32	50	16
GO:0044843	cell cycle G1/S phase transition	31/582	260/28891	2.30870647785991e-15	1.03272962963238e-13	7.65393194776127e-14	Rrm2/Rrm1/Tcf19/Fam83d/Ccna2/Cdkn2c/Cdk1/Iqgap3/Kif14/Rbl1/Dbf4/E2f1/Nasp/Dact1/Trp63/Bcl2/Haspin/Jade1/Ccne1/Cdkn2d/Ccne2/Gas1/Pole/Rpa2/Gpnmb/Stil/E2f7/Ezh2/Cables1/Id4/Cenpj	31	0.119230769230769	260	31
GO:0031570	DNA integrity checkpoint signaling	23/582	134/28891	3.51621914706197e-15	1.55682396725529e-13	1.15381842043763e-13	Plk1/Rad51/Dtl/Cdk1/Brca1/E2f1/Bard1/Cdc6/Ticrr/Fancd2/Clspn/Tipin/Rpa2/Timeless/Cdt1/Rnaseh2b/Eme1/Wdr76/Mrnip/Dna2/Chek1/Blm/Orc1	23	0.171641791044776	134	23
